date,review,cleaned_review
06/2024,Beaucoup dattente malheureusement... Dommage dans un fast food,beaucoup dattente malheureusement dommage dans un fast food
06/2024,Excellent service ! Les plats taient bons et taient prpars rapidement !,excellent service les plats taient bons et taient prpars rapidement
06/2024,"Fais bien ce quon lui demande. Junk food bie fournie, service rapide et sanitaires propres. Mission accomplie",fais bien ce quon lui demande junk food bie fournie service rapide et sanitaires propres mission accomplie
06/2024,Bon accueil et bon restaurant je recommande,bon accueil et bon restaurant je recommande
06/2024,Ctait bon les personelle agrable,ctait bon les personelle agrable
06/2024,Burger King au top tout comme son personnel,burger king au top tout comme son personnel
06/2024,"Un burger King comme les autres, mais je ne suis pas sr davoir vu une seule fois un sol, des tables propres et des poubelles qui ne dbordent pas...",un burger king comme les autres mais je ne suis pas sr davoir vu une seule fois un sol des tables propres et des poubelles qui ne dbordent pas
06/2024,Pas mal mais ils font un peu comme Mcdo quoi,pas mal mais ils font un peu comme mcdo quoi
06/2024,Le crme shake mocha tait trs bon 3,le crme shake mocha tait trs bon
06/2024,Jai pu payer uniquement sur lappli...et ceux qui ne peuvent pas utiliser lappli ??,jai pu payer uniquement sur lappliet ceux qui ne peuvent pas utiliser lappli
06/2024,Rapport qualit prix trop levTrop de mondEn plus il fait Et il faire la queue pour s assoir,rapport qualit prix trop levtrop de monden plus il fait et il faire la queue pour s assoir
06/2024,Super bon et servi rapidement !!!,super bon et servi rapidement
06/2024,Cest bon,cest bon
06/2024,Trs bon service et acceuil,trs bon service et acceuil
09/2023,Je ny ai jamais mis les pieds,je ny ai jamais mis les pieds
06/2024,Trs bonne exprience. Bonne quipe. Souriante.,trs bonne exprience bonne quipe souriante
06/2024,Chane de fastfood bon rapport qualitprix je reste avec des doutes sur le ct de sein des produits reposer,chane de fastfood bon rapport qualitprix je reste avec des doutes sur le ct de sein des produits reposer
06/2024,Vraiment top la bas surtout les employer trs serviable,vraiment top la bas surtout les employer trs serviable
06/2024,Trop d attente pratiquement 25 minutes pour une frite et un burger vgtal.,trop d attente pratiquement minutes pour une frite et un burger vgtal
06/2024,Bien pass servi rapidement dimanche midi,bien pass servi rapidement dimanche midi
06/2024,"trs bon accueil, Maddy trs polie et serviable",trs bon accueil maddy trs polie et serviable
06/2024,Servi rapidement ctait trs bien,servi rapidement ctait trs bien
04/2024,Carr,carr
08/2023,Un service trs rapide merci,un service trs rapide merci
06/2024,Une bonne ambiance et un service au top !,une bonne ambiance et un service au top
06/2024,"Lieux  agrable ,volont du personnel de bien faire proportion des burgers quelques peux optimiss",lieux agrable volont du personnel de bien faire proportion des burgers quelques peux optimiss
06/2024,"Cest long, cest souvznt froid...",cest long cest souvznt froid
06/2024,Super endroit pour manger avec ses amis,super endroit pour manger avec ses amis
10/2023,Trs bien,trs bien
06/2024,Il est trop petit ce burger King mais le service est bien et le personnel aussi.,il est trop petit ce burger king mais le service est bien et le personnel aussi
06/2024,Enzo est le meilleur quipier de France,enzo est le meilleur quipier de france
06/2024,Service long. Pour du fast food cest plutt dommage...,service long pour du fast food cest plutt dommage
06/2024,Service un peu lent mais bon cest Burger KING,service un peu lent mais bon cest burger king
06/2024,Service parfait et rapide je recommande,service parfait et rapide je recommande
06/2024,"Trs bien pour les mesures barrires, a met plus de temps mais compar  dautres endroits cest plus carr.",trs bien pour les mesures barrires a met plus de temps mais compar dautres endroits cest plus carr
06/2024,Demander davoir une table propre est mal vue... Merci pour leffort surhumain,demander davoir une table propre est mal vue merci pour leffort surhumain
06/2024,"Les carottes son super bonne, jme suis pas fait carotte",les carottes son super bonne jme suis pas fait carotte
06/2024,Accueil sympa!Personnel chaleureux !,accueil sympapersonnel chaleureux
06/2024,Un bon fastfood entach dune trs trs longue attente jusqu 30mn pour tre servi.,un bon fastfood entach dune trs trs longue attente jusqu mn pour tre servi
06/2024,Trs rapide trs bon je conseil,trs rapide trs bon je conseil
06/2024,Super bon !!! Surtout les ailes de poulet,super bon surtout les ailes de poulet
06/2024,"Au top ! Rapide, efficace... Je recommande ce restaurant",au top rapide efficace je recommande ce restaurant
06/2024,Jai pass un agrable moment au sein de ce burger king,jai pass un agrable moment au sein de ce burger king
06/2024,"Enzo est le meilleur ici, super repas, super accueil, super propre.",enzo est le meilleur ici super repas super accueil super propre
06/2024,Repas trs bon je recommande fortement,repas trs bon je recommande fortement
06/2024,Charles et Ccilia les kings de laccueil dernire minute. Love u,charles et ccilia les kings de laccueil dernire minute love u
06/2024,Jai bien aim,jai bien aim
06/2024,Trs bon moment avec un dessert de qualit,trs bon moment avec un dessert de qualit
06/2024,"Pas tout dans mon menu, plus employs pas gentils, prennent de haut et ne veulent pas nous passer les articles manquants",pas tout dans mon menu plus employs pas gentils prennent de haut et ne veulent pas nous passer les articles manquants
06/2024,Jai pass un agrable moment au sein de ce burger king,jai pass un agrable moment au sein de ce burger king
06/2024,"Super, rapide perso et trs gentil",super rapide perso et trs gentil
06/2024,Service rapid et personnel accueillant. Merci beaucoup,service rapid et personnel accueillant merci beaucoup
06/2024,Burger rchauffs et beaucoup moins qualitatifs que dans d autres enseignes burger king.,burger rchauffs et beaucoup moins qualitatifs que dans d autres enseignes burger king
06/2024,Burger King reste le meilleur et passe largement devant McDo et quick aussi bien que la qualit et le service impeccable,burger king reste le meilleur et passe largement devant mcdo et quick aussi bien que la qualit et le service impeccable
08/2023,Belle terrasse et bon repas,belle terrasse et bon repas
06/2024,Jadore Burger King confluence cest gnial surtout Charles et maxime,jadore burger king confluence cest gnial surtout charles et maxime
06/2024,Le personnel est plus quincomptent 1h pour 2 menus avec Karim a la caisse,le personnel est plus quincomptent h pour menus avec karim a la caisse
06/2024,Au top  nimporte quelle heure !Merci Dylan,au top nimporte quelle heure merci dylan
06/2024,restaurant trs propre commande rapide,restaurant trs propre commande rapide
06/2024,"Plats savoureux, service rapide et efficace! Bon acceuil",plats savoureux service rapide et efficace bon acceuil
06/2024,"Super exprience professionnelle, trs dlicieux et trs rapide",super exprience professionnelle trs dlicieux et trs rapide
06/2024,Trs trs bien dessert gratuit,trs trs bien dessert gratuit
06/2024,"Bon fast good, service rapide",bon fast good service rapide
06/2024,Trs bon endroit je recommande personnel sympathique,trs bon endroit je recommande personnel sympathique
06/2024,"Super fastfood, personnel sympathique, belle vue et restaurant propre",super fastfood personnel sympathique belle vue et restaurant propre
06/2024,Trs bons burgers et frites. Malheureusement attendre 25 minutes pour tre servi est insupportable,trs bons burgers et frites malheureusement attendre minutes pour tre servi est insupportable
06/2024,Premire et dernire fois que je mange  Burger King... comment on peut laisser de tels fast food svir en France,premire et dernire fois que je mange burger king comment on peut laisser de tels fast food svir en france
06/2024,"Jai command  emporter, et en arrivant jai moi jai constat que ce ntait pas ma commande",jai command emporter et en arrivant jai moi jai constat que ce ntait pas ma commande
06/2024,Cool pour choper un diabte rapide entre potes.Les frites sont meilleures qu mc do,cool pour choper un diabte rapide entre potesles frites sont meilleures qu mc do
06/2024,"Rapide et efficace, cest ce quon demande... Frites toujours aussi bonnes !",rapide et efficace cest ce quon demande frites toujours aussi bonnes
06/2024,Trs bon espace et toujours meilleur en terme de burger,trs bon espace et toujours meilleur en terme de burger
06/2024,"Employ professionnel , bon respect des mesures covid , service a table rapide .",employ professionnel bon respect des mesures covid service a table rapide
06/2024,Jaime beaucoup par contre dans la commande de mardi il y a eu un oublie dune boisson,jaime beaucoup par contre dans la commande de mardi il y a eu un oublie dune boisson
06/2024,Super service ! Nicha a t parfaite niveau accueil et service,super service nicha a t parfaite niveau accueil et service
06/2024,Charle le meilleur manager et anouchka  cest le sang meilleur bk,charle le meilleur manager et anouchka cest le sang meilleur bk
06/2024,Msuper top on mange trs bien,msuper top on mange trs bien
06/2024,"Vraiment sympa. Bonne ambiance, rapides.",vraiment sympa bonne ambiance rapides
06/2024,Top   je vous recommande ce restaurant  !,top je vous recommande ce restaurant
06/2024,On espre que lengouement pour ce fastfood va sestomper peu  peu pour ne pas a avoir trop  attendre,on espre que lengouement pour ce fastfood va sestomper peu peu pour ne pas a avoir trop attendre
06/2024,"Bon burger king, commandes faites rapidement et propre",bon burger king commandes faites rapidement et propre
06/2024,"Service impeccable, quipe trs dynamique",service impeccable quipe trs dynamique
06/2024,Personnel trs sympathique et disponibleLivraison rapide le soir,personnel trs sympathique et disponiblelivraison rapide le soir
06/2024,Meilleur BG de Lyon si cest pas de France,meilleur bg de lyon si cest pas de france
06/2024,"Pas mal, mais service au drive assez long.",pas mal mais service au drive assez long
06/2024,"Toujours mieux quun mac do, on valide !!",toujours mieux quun mac do on valide
06/2024,Sirine a t trs accueillante cette bg cest le sang,sirine a t trs accueillante cette bg cest le sang
06/2024,Un burger king quoi trs bonne ambiance dans le fast food et Un accueil chaleureux,un burger king quoi trs bonne ambiance dans le fast food et un accueil chaleureux
06/2024,TRS BON RESTAURANT ! Je recommande !,trs bon restaurant je recommande
06/2024,"On y mange bien, repas au top !",on y mange bien repas au top
06/2024,Accueil chaleureux et quipe au top !,accueil chaleureux et quipe au top
06/2024,"Trs bon, personnel trs sympa. Impeccable.",trs bon personnel trs sympa impeccable
06/2024,"super bon, tres bonne exprience",super bon tres bonne exprience
06/2024,"Attente un peu longue, quantit de frites rduite,les burgers et les frites taient froides...",attente un peu longue quantit de frites rduiteles burgers et les frites taient froides
